month,media,tv,radio,prog_type,nom,appartenance,party_abb,time,path
2021-01-01,LCI,TRUE,FALSE,MAG,Ratenon Jean Hugues,La France Insoumise,LFI,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-07-01,France Info,FALSE,TRUE,JT,Ratenon Jean Hugues,La France Insoumise,LFI,4,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RTL,FALSE,TRUE,JT,Ratenon Jean Hugues,La France Insoumise,LFI,3,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Riboulet Claude,Union Des Démocrates Et Indépendants,UDI,31,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,CNEWS,TRUE,FALSE,MAG,Riboulet Claude,Union Des Démocrates Et Indépendants,UDI,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,LCI,TRUE,FALSE,MAG,Riboulet Claude,Union Des Démocrates Et Indépendants,UDI,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,France Info,FALSE,TRUE,JT,Riboulet Claude,Union Des Démocrates Et Indépendants,UDI,13,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20janvier%202021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,JT,Richir Jacques,Mouvement Démocrate,MODEM,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-09-01,France Info TV,TRUE,FALSE,JT,Richir Jacques,Mouvement Démocrate,MODEM,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-08-01,Europe 1,FALSE,TRUE,JT,Richir Jacques,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,JT,Richir Jacques,Mouvement Démocrate,MODEM,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-07-01,France Culture,FALSE,TRUE,JT,Rolland Carine,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-10-01,Europe 1,FALSE,TRUE,JT,Rolland Carine,Parti Socialiste,PS,2,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Rolland Carine,Parti Socialiste,PS,7,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-04-01,Europe 1,FALSE,TRUE,MAG,Rolland Carine,Parti Socialiste,PS,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Sapotille Jocelyn,Divers Gauche,Gauche,9,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-09-01,France Inter,FALSE,TRUE,JT,Sapotille Jocelyn,Parti Socialiste,PS,3,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-11-01,France Info,FALSE,TRUE,JT,Sapotille Jocelyn,Divers Gauche,Gauche,1,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,France Inter,FALSE,TRUE,MAG,Sapotille Jocelyn,Divers Gauche,Gauche,5,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-02-01,CNEWS,TRUE,FALSE,MAG,Saulignac Hervé,Parti Socialiste,PS,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-04-01,CNEWS,TRUE,FALSE,MAG,Saulignac Hervé,Parti Socialiste,PS,8,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-11-01,BFM TV,TRUE,FALSE,JT,Saulignac Hervé,Parti Socialiste,PS,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Saulignac Hervé,Parti Socialiste,PS,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,JT,Servieres Jean Luc,Divers Centre,NA,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,JT,Servieres Jean Luc,Divers Centre,NA,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,Europe 1,FALSE,TRUE,JT,Servieres Jean Luc,Divers Centre,NA,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC,FALSE,TRUE,JT,Servieres Jean Luc,Divers Centre,NA,5,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,JT,Serville Gabriel,Péyi Guyane,NA,7,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,LCI,TRUE,FALSE,MAG,Serville Gabriel,Péyi Guyane,NA,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-10-01,LCI,TRUE,FALSE,MAG,Serville Gabriel,Péyi Guyane,NA,17,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,JT,Serville Gabriel,Divers Gauche,Gauche,15,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,JT,Sillani Antoine,Les Républicains,LR,9,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Sillani Antoine,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Sillani Antoine,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-10-01,RMC,FALSE,TRUE,JT,Sillani Antoine,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,JT,Slimani Laura,Génération.s,NA,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-07-01,France Culture,FALSE,TRUE,MAG,Slimani Laura,Génération.s,NA,3,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-02-01,France Culture,FALSE,TRUE,MAG,Slimani Laura,Génération.s,NA,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-05-01,France Culture,FALSE,TRUE,JT,Slimani Laura,Génération.s,NA,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-05-01,CNEWS,TRUE,FALSE,MAG,Solere Thierry,La République En Marche,LREM,32,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-11-01,France 2,TRUE,FALSE,MAG,Solere Thierry,La République En Marche,LREM,2,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-08-01,France Info,FALSE,TRUE,JT,Solere Thierry,La République En Marche,LREM,4,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-11-01,France Inter,FALSE,TRUE,MAG,Solere Thierry,La République En Marche,LREM,6,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Souvestre Sylvain,Les Républicains,LR,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,CNEWS,TRUE,FALSE,MAG,Souvestre Sylvain,Les Républicains,LR,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Souvestre Sylvain,Les Républicains,LR,6,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-09-01,France 5,TRUE,FALSE,MAG,Souvestre Sylvain,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-09-2021_30-09-2021.xlsx
2021-11-01,RMC Story,TRUE,FALSE,MAG,Studer Bruno,La République En Marche,LREM,5,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Studer Bruno,La République En Marche,LREM,6,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-11-01,RMC,FALSE,TRUE,MAG,Studer Bruno,La République En Marche,LREM,5,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-11-01,RTL,FALSE,TRUE,MAG,Studer Bruno,La République En Marche,LREM,3,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,JT,Sutra Alain,Parti Radical De Gauche,NA,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,LCI,TRUE,FALSE,MAG,Sutra Alain,Mouvement Radical,NA,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-06-01,BFM TV,TRUE,FALSE,JT,Sutra Alain,Parti Radical De Gauche,NA,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-05-01,LCI,TRUE,FALSE,JT,Sutra Alain,Mouvement Radical,NA,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-04-01,CNEWS,TRUE,FALSE,MAG,Tanguy Jean Philippe,Rassemblement National,RN,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-03-01,CNEWS,TRUE,FALSE,MAG,Tanguy Jean Philippe,Rassemblement National,RN,30,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-05-01,France Info TV,TRUE,FALSE,JT,Tanguy Jean Philippe,Rassemblement National,RN,7,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Tanguy Jean Philippe,Rassemblement National,RN,38,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,MAG,Thevenot Prisca,Divers Droite,Droite,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Thevenot Prisca,Divers Droite,Droite,9,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-11-01,Europe 1,FALSE,TRUE,JT,Thevenot Prisca,Les Républicains,LR,15,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-04-01,France 5,TRUE,FALSE,PROG,Thevenot Prisca,Libres,Libres,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-04-2021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Todeschini Jean Marc,Parti Socialiste,PS,12,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,France Info TV,TRUE,FALSE,JT,Todeschini Jean Marc,Parti Socialiste,PS,16,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,France Info,FALSE,TRUE,JT,Todeschini Jean Marc,Parti Socialiste,PS,15,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-02-01,France 2,TRUE,FALSE,JT,Todeschini Jean Marc,Parti Socialiste,PS,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-28-02-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,JT,Tollereti Rene,La République En Marche,LREM,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,MAG,Tollereti Rene,La République En Marche,LREM,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-08-01,France Info TV,TRUE,FALSE,JT,Tollereti Rene,La République En Marche,LREM,6,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,France Info TV,TRUE,FALSE,MAG,Tollereti Rene,La République En Marche,LREM,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Tremege Gerard,Les Républicains,LR,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-09-01,BFM TV,TRUE,FALSE,JT,Tremege Gerard,Les Républicains,LR,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,JT,Tremege Gerard,Les Républicains,LR,8,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Tremege Gerard,Les Républicains,LR,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Vayssouze Faure Jean Marc,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-06-01,BFM TV,TRUE,FALSE,MAG,Vayssouze Faure Jean Marc,Parti Socialiste,PS,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-04-01,RMC,FALSE,TRUE,MAG,Vayssouze Faure Jean Marc,Parti Socialiste,PS,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-04-01,RMC Découverte,TRUE,FALSE,MAG,Vayssouze Faure Jean Marc,Parti Socialiste,PS,2,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-04-2021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Viaud Jerome,Les Républicains,LR,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Viaud Jerome,Les Républicains,LR,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-02-01,France Inter,FALSE,TRUE,JT,Viaud Jerome,Les Républicains,LR,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-28%20f%C3%A9vrier%202021.xlsx
2021-03-01,France 5,TRUE,FALSE,PROG,Viaud Jerome,Les Républicains,LR,1,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-03-2021.xlsx
2021-06-01,CNEWS,TRUE,FALSE,JT,Viry Stéphane,Les Républicains,LR,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,JT,Viry Stéphane,Les Républicains,LR,6,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-11-01,CNEWS,TRUE,FALSE,MAG,Viry Stéphane,Les Républicains,LR,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-03-01,France Info,FALSE,TRUE,JT,Viry Stéphane,Les Républicains,LR,6,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-11-01,LCI,TRUE,FALSE,MAG,Vogel Mélanie,EELV,EELV,16,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
2021-10-01,TMC,TRUE,FALSE,MAG,Vogel Mélanie,EELV,EELV,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,France 5,TRUE,FALSE,PROG,Vogel Mélanie,EELV,EELV,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-10-2021_31-10-2021.xlsx
2021-10-01,RTL,FALSE,TRUE,MAG,Vogel Mélanie,EELV,EELV,8,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Weil Ariel,Parti Socialiste,PS,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,France Info TV,TRUE,FALSE,JT,Weil Ariel,Parti Socialiste,PS,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,JT,Weil Ariel,Parti Socialiste,PS,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,LCI,TRUE,FALSE,JT,Weil Ariel,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-03-01,CNEWS,TRUE,FALSE,MAG,Adam Damien,La République En Marche,LREM,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,LCI,TRUE,FALSE,MAG,Adam Damien,La République En Marche,LREM,8,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-05-01,France Info,FALSE,TRUE,JT,Adam Damien,La République En Marche,LREM,4,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-07-01,France Info TV,TRUE,FALSE,JT,Aguilera Frédéric,Les Républicains,LR,2,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-07-01,France Info,FALSE,TRUE,JT,Aguilera Frédéric,Les Républicains,LR,19,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-11-01,France Inter,FALSE,TRUE,PROG,Aguilera Frédéric,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-10-01,BFM TV,TRUE,FALSE,JT,Aldana Douat Eneko,Sans Étiquette,NA,9,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info TV,TRUE,FALSE,JT,Aldana Douat Eneko,Autre,NA,4,../raw_data/final/2021//Personnalites_Chaine_d_information_01-10-2021_31-10-2021.xlsx
2021-10-01,France Info,FALSE,TRUE,JT,Aldana Douat Eneko,Autre,NA,3,../raw_data/final/2021//Personnalites_Radio_01-10-2021_31-10-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Alliot Marie Michele,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-09-01,France Culture,FALSE,TRUE,MAG,Alliot Marie Michele,Les Républicains,LR,30,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-05-01,Europe 1,FALSE,TRUE,JT,Alliot Marie Michele,Les Républicains,LR,3,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31-05-2021.xlsx
2021-04-01,BFM TV,TRUE,FALSE,MAG,Alzuri Emmanuel,Divers Droite,Droite,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-07-01,Europe 1,FALSE,TRUE,JT,Alzuri Emmanuel,Divers Droite,Droite,2,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-04-01,France Info,FALSE,TRUE,JT,Alzuri Emmanuel,Divers Droite,Droite,1,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-06-01,France Info,FALSE,TRUE,JT,Angeli Xavier,Divers Droite,Droite,8,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RMC,FALSE,TRUE,MAG,Angeli Xavier,Divers Droite,Droite,2,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-06-2021.xlsx
2021-06-01,RMC Découverte,TRUE,FALSE,MAG,Angeli Xavier,Divers Droite,Droite,2,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-30-06-2021.xlsx
2021-11-01,France 2,TRUE,FALSE,MAG,Apparu Benoist,Divers Droite,Droite,4,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-11-2021_30-11-2021.xlsx
2021-03-01,BFM,FALSE,TRUE,MAG,Apparu Benoist,Divers Droite,Droite,6,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-31%20mars%202021.xlsx
2021-03-01,RMC Story,TRUE,FALSE,MAG,Apparu Benoist,Divers Droite,Droite,6,../raw_data/final/2021//TV%20GENERALISTES_TP%20PERSONNALITES%201er-31-03-2021.xlsx
2021-07-01,RMC Story,TRUE,FALSE,JT,Aramendi Philippe,Divers,NA,1,../raw_data/final/2021//Personnalites_Chaine_generaliste_01-07-2021_31-07-2021.xlsx
2021-07-01,France Info,FALSE,TRUE,JT,Aramendi Philippe,Autre,NA,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-07-01,RMC,FALSE,TRUE,JT,Aramendi Philippe,Divers,NA,1,../raw_data/final/2021//Personnalites_Radio_01-07-2021_31-07-2021.xlsx
2021-03-01,BFM TV,TRUE,FALSE,JT,Assassi Eliane,Parti Communiste Français,PCF,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-03-01,LCI,TRUE,FALSE,MAG,Assassi Eliane,Parti Communiste Français,PCF,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-05-01,France Info TV,TRUE,FALSE,JT,Assassi Eliane,Parti Communiste Français,PCF,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-04-01,LCI,TRUE,FALSE,MAG,Assih Isabelle,Parti Socialiste,PS,3,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,France Info TV,TRUE,FALSE,JT,Assih Isabelle,Parti Socialiste,PS,13,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-04-2021.xlsx
2021-04-01,France Inter,FALSE,TRUE,MAG,Assih Isabelle,Parti Socialiste,PS,5,../raw_data/final/2021//RADIO_TP%20PERSONNALITES_1er-30-04-2021.xlsx
2021-05-01,LCI,TRUE,FALSE,MAG,Assouline David,Parti Socialiste,PS,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-09-01,France Inter,FALSE,TRUE,MAG,Assouline David,Parti Socialiste,PS,2,../raw_data/final/2021//Personnalites_Radio_01-09-2021_30-09-2021.xlsx
2021-11-01,France Inter,FALSE,TRUE,JT,Assouline David,Parti Socialiste,PS,1,../raw_data/final/2021//Personnalites_Radio_01-11-2021_30-11-2021.xlsx
2021-06-01,CNEWS,TRUE,FALSE,MAG,Bacchi Jeremy,Parti Communiste Français,PCF,12,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2030-06-2021.xlsx
2021-05-01,CNEWS,TRUE,FALSE,MAG,Bacchi Jeremy,Parti Communiste Français,PCF,9,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-07-01,BFM TV,TRUE,FALSE,MAG,Bacchi Jeremy,Parti Communiste Français,PCF,18,../raw_data/final/2021//Personnalites_Chaine_d_information_01-07-2021_31-07-2021.xlsx
2021-02-01,BFM TV,TRUE,FALSE,JT,Bareille Marion,Les Républicains,LR,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-02-01,CNEWS,TRUE,FALSE,JT,Bareille Marion,Les Républicains,LR,4,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-28-02-2021.xlsx
2021-09-01,CNEWS,TRUE,FALSE,MAG,Bareille Marion,Les Républicains,LR,5,../raw_data/final/2021//Personnalites_Chaine_d_information_01-09-2021_30-09-2021.xlsx
2021-08-01,BFM TV,TRUE,FALSE,MAG,Barles Sebastien,EELV,EELV,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-08-2021_31-08-2021%20%281%29.xlsx
2021-08-01,France Info,FALSE,TRUE,JT,Barles Sebastien,EELV,EELV,2,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-08-01,RMC,FALSE,TRUE,MAG,Barles Sebastien,EELV,EELV,1,../raw_data/final/2021//Personnalites_Radio_01-08-2021_31-08-2021.xlsx
2021-01-01,BFM TV,TRUE,FALSE,JT,Bazin Thibault,Les Républicains,LR,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-01-01,LCI,TRUE,FALSE,MAG,Bazin Thibault,Les Républicains,LR,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-03-01,LCI,TRUE,FALSE,MAG,Bazin Thibault,Les Républicains,LR,2,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-03-2021.xlsx
2021-01-01,France Info TV,TRUE,FALSE,JT,Becart Jeanne,Les Républicains,LR,5,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er-31-01-2021.xlsx
2021-05-01,BFM TV,TRUE,FALSE,JT,Becart Jeanne,Les Républicains,LR,1,../raw_data/final/2021//CHAINES%20INFO%20PERSONNALITES%20du%201er%20au%2031-05-2021.xlsx
2021-11-01,France Info TV,TRUE,FALSE,JT,Becart Jeanne,Les Républicains,LR,1,../raw_data/final/2021//Personnalites_Chaine_d_information_01-11-2021_30-11-2021.xlsx
